City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Saveh,IR,2020-04-04 15:22:42,35.02,50.36,66.58,23,97,16.8
305,Kismayo,SO,2020-04-04 15:22:43,-0.36,42.55,85.21,67,39,11.43
306,Matay,EG,2020-04-04 15:22:43,28.42,30.78,95.38,9,0,12.86
307,Aranda De Duero,ES,2020-04-04 15:22:43,41.67,-3.69,62.87,31,1,15.7
308,Aguimes,ES,2020-04-04 15:22:44,27.91,-15.45,73.99,73,40,8.05
309,Sabha,LY,2020-04-04 15:22:44,27.04,14.43,79.88,13,0,17.43
310,Mamonovo,RU,2020-04-04 15:22:45,54.46,19.94,44.6,70,20,17.9
311,Wamba,NG,2020-04-04 15:22:45,8.93,8.6,97.2,33,99,7.83
312,Issia,CI,2020-04-04 15:22:46,6.49,-6.59,99.46,36,4,2.17
313,Ballitoville,ZA,2020-04-04 15:22:46,-29.54,31.21,73.4,78,93,13.87
314,Kalmunai,LK,2020-04-04 15:22:46,7.42,81.82,82.45,79,3,8.16
315,Karla,EE,2020-04-04 15:22:47,59.37,24.93,43.0,32,26,18.34
316,Korostyshiv,UA,2020-04-04 15:22:47,50.32,29.06,49.03,43,48,10.31
317,Waddan,LY,2020-04-04 15:22:47,29.16,16.14,72.36,28,6,20.69
318,Secusigiu,RO,2020-04-04 15:22:48,46.08,20.98,64.4,23,0,16.11
319,Novobirilyussy,RU,2020-04-04 15:22:48,56.95,90.67,29.7,95,0,3.4
320,Oppdal,NO,2020-04-04 15:22:49,62.59,9.69,26.06,82,92,5.08
321,Hazorasp,UZ,2020-04-04 15:22:49,41.32,61.07,62.6,59,67,6.93
322,Shalakusha,RU,2020-04-04 15:22:49,62.22,40.25,32.49,91,100,6.44
323,Bondo,CD,2020-04-04 15:22:50,3.81,23.69,89.28,43,72,3.2
324,Yarada,IN,2020-04-04 15:22:50,17.65,83.27,84.2,70,75,6.93
325,Dawlatabad,AF,2020-04-04 15:22:50,36.41,64.91,69.01,40,93,10.63
326,Atar,MR,2020-04-04 15:22:51,20.52,-13.05,95.11,9,0,8.39
327,Thompson,CA,2020-04-04 15:22:51,55.74,-97.86,12.2,85,90,11.41
328,Esmeraldas,BR,2020-04-04 15:22:51,-19.76,-44.31,80.6,69,75,5.82
329,Moosburg,DE,2020-04-04 15:22:52,48.47,11.93,60.01,37,72,6.93
330,Xuddur,SO,2020-04-04 15:22:52,4.12,43.89,90.81,22,74,9.48
331,Nakuru,KE,2020-04-04 15:22:53,-0.28,36.07,74.19,25,69,8.66
332,Aleksandrov Gay,RU,2020-04-04 15:22:53,50.15,48.57,54.64,40,0,8.52
333,Timra,SE,2020-04-04 15:22:53,62.49,17.33,37.4,32,1,16.11
334,Abu Samrah,SY,2020-04-04 15:22:54,35.3,37.18,68.13,30,0,7.34
335,Nara,JP,2020-04-04 15:18:55,34.69,135.8,52.0,71,41,21.92
336,Cayenne,GF,2020-04-04 15:22:54,4.93,-52.33,86.0,74,75,16.11
337,Bentiu,SS,2020-04-04 15:22:55,9.23,29.83,104.99,11,95,2.24
338,Yazman,PK,2020-04-04 15:22:55,29.12,71.74,88.81,17,2,3.89
339,Sulmona,IT,2020-04-04 15:22:55,42.05,13.93,64.4,23,24,13.87
340,Doba,TD,2020-04-04 15:22:56,8.65,16.85,104.59,17,81,4.54
341,Castro,BR,2020-04-04 15:22:56,-24.79,-50.01,73.81,26,0,3.94
342,America Dourada,BR,2020-04-04 15:22:57,-11.46,-41.44,92.34,32,46,4.0
343,Miragoane,HT,2020-04-04 15:18:46,18.44,-73.09,78.89,72,21,1.86
344,Souillac,MU,2020-04-04 15:22:58,-20.52,57.52,78.8,78,75,6.93
345,Kumluca,TR,2020-04-04 15:22:58,36.37,30.29,63.39,56,100,9.91
346,Kalaleh,IR,2020-04-04 15:22:58,37.38,55.49,59.0,93,90,6.93
347,Barmer,IN,2020-04-04 15:22:59,25.75,71.38,89.51,12,0,0.49
348,Nyakabindi,TZ,2020-04-04 15:22:59,-2.63,33.98,76.73,51,87,3.65
349,Hit,IQ,2020-04-04 15:22:59,33.64,42.83,74.43,24,72,9.75
350,Buraydah,SA,2020-04-04 15:23:00,26.33,43.98,86.0,28,0,11.41
351,Witu,KE,2020-04-04 15:23:01,-2.39,40.44,83.86,71,51,8.41
352,Sechura,PE,2020-04-04 15:23:01,-5.56,-80.82,75.94,72,7,6.26
353,Wawa,NG,2020-04-04 15:23:01,9.9,4.42,100.83,28,92,6.02
354,Puerto Ayacucho,VE,2020-04-04 15:23:02,5.66,-67.62,87.8,58,40,6.93
355,Cape Canaveral,US,2020-04-04 15:23:02,28.41,-80.6,80.6,61,1,6.93
356,Omsk,RU,2020-04-04 15:23:02,55.0,73.4,42.8,60,40,15.66
357,Sorgun,TR,2020-04-04 15:20:13,39.81,35.19,56.16,32,51,3.51
358,Lulea,SE,2020-04-04 15:22:07,65.58,22.15,35.6,31,96,16.11
359,Koutiala,ML,2020-04-04 15:23:03,12.39,-5.46,106.7,6,0,7.49
360,Dakar,SN,2020-04-04 15:21:01,14.69,-17.44,82.4,69,0,24.16
361,Kolokani,ML,2020-04-04 15:23:04,13.57,-8.03,106.74,7,36,7.23
362,Lisieux,FR,2020-04-04 15:23:05,49.17,0.17,63.0,42,0,11.41
363,Caravelas,BR,2020-04-04 15:23:05,-17.71,-39.25,83.17,76,44,14.12
364,Kangaatsiaq,GL,2020-04-04 15:23:05,68.31,-53.46,14.68,83,0,27.29
365,Pizarro,CO,2020-04-04 15:23:05,4.95,-77.37,80.26,82,15,1.79
366,Tazovskiy,RU,2020-04-04 15:23:06,67.47,78.7,33.82,96,100,21.3
367,Halifax,CA,2020-04-04 15:18:11,44.65,-63.57,42.01,85,75,17.22
368,Allada,BJ,2020-04-04 15:23:06,6.67,2.15,84.2,74,20,5.82
369,Raduzhnyy,RU,2020-04-04 15:23:07,62.1,77.47,34.57,86,11,12.88
370,San Jose De Las Lajas,CU,2020-04-04 15:23:07,22.96,-82.15,82.4,58,20,3.36
371,Humaita,BR,2020-04-04 15:23:07,-7.51,-63.02,92.52,51,38,2.75
372,Itarema,BR,2020-04-04 15:23:08,-2.92,-39.92,84.42,77,100,7.49
373,Porto-Vecchio,FR,2020-04-04 15:22:57,41.59,9.28,68.0,22,0,11.41
374,Puerto Leguizamo,CO,2020-04-04 15:23:09,-0.19,-74.78,85.12,68,97,2.08
375,Jaicos,BR,2020-04-04 15:23:09,-7.36,-41.14,86.38,66,77,3.06
376,Luanda,AO,2020-04-04 15:18:12,-8.84,13.23,86.0,74,20,11.41
377,Lieksa,FI,2020-04-04 15:23:09,63.32,30.02,32.81,84,100,8.28
378,Suamico,US,2020-04-04 15:23:10,44.63,-88.04,39.0,69,75,12.75
379,Wukari,NG,2020-04-04 15:23:10,7.85,9.78,98.55,38,23,7.87
380,Kamwenge,UG,2020-04-04 15:23:10,0.19,30.45,75.15,50,100,1.05
381,Liverpool,GB,2020-04-04 15:18:27,53.41,-2.98,57.0,66,40,13.87
382,Malazgirt,TR,2020-04-04 15:23:11,39.14,42.54,44.35,39,60,3.87
383,Inhambane,MZ,2020-04-04 15:23:11,-23.86,35.38,80.6,61,40,9.17
384,Cap Malheureux,MU,2020-04-04 15:23:12,-19.98,57.61,78.8,78,75,6.93
385,Loanda,AO,2020-04-04 15:23:12,-8.84,13.23,86.0,74,20,11.41
386,Kars,TR,2020-04-04 15:23:13,40.6,43.09,44.6,70,75,13.87
387,Necochea,AR,2020-04-04 15:23:13,-38.55,-58.74,71.01,63,0,11.01
388,Wattegama,LK,2020-04-04 15:23:14,6.8,81.48,82.4,88,20,1.12
389,Oslo,NO,2020-04-04 15:19:26,59.91,10.75,46.0,26,100,14.99
390,Qandala,SO,2020-04-04 15:23:14,11.47,49.87,82.92,64,62,6.17
391,Kutum,SD,2020-04-04 15:23:15,14.2,24.67,95.58,6,4,8.14
392,Vartej,IN,2020-04-04 15:23:15,21.73,72.07,88.81,22,2,10.58
393,Giovinazzo,IT,2020-04-04 15:23:15,41.19,16.67,60.01,54,4,14.99
394,Dhadar,IN,2020-04-04 15:23:16,28.33,75.06,84.87,16,0,6.13
395,Rehoboth,NA,2020-04-04 15:23:16,-23.32,17.08,82.6,15,33,1.45
396,Gudur,IN,2020-04-04 15:23:16,14.13,79.85,86.0,66,20,6.93
397,Glace Bay,CA,2020-04-04 15:23:17,46.2,-59.96,34.0,95,90,9.17
398,Santa Marta,CO,2020-04-04 15:19:39,11.24,-74.2,90.0,70,1,6.93
399,Olafsvik,IS,2020-04-04 15:23:17,64.89,-23.71,25.3,89,100,43.31
400,Uglovskoye,RU,2020-04-04 15:23:18,51.36,80.19,37.87,77,42,9.82
401,Ammapettai,IN,2020-04-04 15:23:18,10.8,79.33,95.0,47,0,16.11
402,Los Llanos De Aridane,ES,2020-04-04 15:23:18,28.66,-17.92,73.4,69,20,4.7
403,Plaster Rock,CA,2020-04-04 15:23:19,46.91,-67.39,37.99,64,90,4.7
404,Agadez,NE,2020-04-04 15:20:03,19.75,10.25,103.17,5,47,9.98
405,Yarmouth,US,2020-04-04 15:22:14,41.71,-70.23,42.01,80,90,12.75
406,Tala,EG,2020-04-04 15:23:20,30.68,30.94,92.52,10,71,11.7
407,Talcahuano,CL,2020-04-04 15:23:20,-36.72,-73.12,64.4,72,0,10.29
408,Axim,GH,2020-04-04 15:23:21,4.87,-2.24,86.34,67,100,9.78
409,Krasnaya Gora,RU,2020-04-04 15:23:21,53.0,31.6,48.2,26,75,15.66
410,Khorixas,NA,2020-04-04 15:21:07,-20.37,14.97,87.46,23,96,2.06
411,Mitu,CO,2020-04-04 15:23:22,1.2,-70.17,89.08,58,100,1.21
412,Kadiri,IN,2020-04-04 15:23:22,14.12,78.17,83.82,31,0,11.27
413,Progreso,MX,2020-04-04 15:23:23,21.28,-89.67,87.01,58,40,16.11
414,West Bay,KY,2020-04-04 15:20:06,19.37,-81.42,84.2,66,20,10.29
415,Ushtobe,KZ,2020-04-04 15:23:24,45.25,77.98,60.64,37,96,9.37
416,Zapolyarnyy,RU,2020-04-04 15:23:25,69.42,30.81,26.6,63,60,41.38
417,Falmouth,GB,2020-04-04 15:18:31,50.15,-5.07,57.2,58,0,20.8
418,Tandil,AR,2020-04-04 15:20:47,-37.32,-59.13,67.89,44,4,13.15
419,Nouadhibou,MR,2020-04-04 15:23:25,20.93,-17.03,75.2,64,0,16.11
420,Palapye,BW,2020-04-04 15:23:26,-22.55,27.13,79.77,29,74,5.73
421,Harlingen,US,2020-04-04 15:23:26,26.19,-97.7,78.8,83,90,4.7
422,Polur,IN,2020-04-04 15:23:27,12.5,79.13,79.66,65,0,5.84
423,Rocha,UY,2020-04-04 15:23:27,-34.48,-54.33,71.89,45,11,7.05
424,High Rock,BS,2020-04-04 15:23:27,26.62,-78.28,78.8,69,40,3.36
425,Moyamba,SL,2020-04-04 15:23:27,8.17,-12.43,93.79,48,97,3.6
426,Zarya,RU,2020-04-04 15:23:28,55.76,38.1,46.99,48,43,8.95
427,Hobyo,SO,2020-04-04 15:23:28,5.35,48.53,84.36,69,77,16.69
428,Sambava,MG,2020-04-04 15:23:29,-14.27,50.17,78.39,74,23,10.63
429,Rawson,AR,2020-04-04 15:23:29,-43.3,-65.1,59.79,34,0,12.1
430,Albany,US,2020-04-04 15:18:46,42.6,-73.97,55.0,58,75,3.36
431,Terra Santa,BR,2020-04-04 15:23:30,-2.1,-56.49,85.62,68,100,4.14
432,Itamarandiba,BR,2020-04-04 15:23:30,-17.86,-42.86,81.97,50,52,5.7
433,Moroto,UG,2020-04-04 15:23:30,2.53,34.67,83.8,24,83,15.86
434,Emba,KZ,2020-04-04 15:23:31,48.83,58.14,43.48,81,100,16.8
435,Sidi Ali,DZ,2020-04-04 15:23:32,36.1,0.42,66.92,40,68,13.47
436,Barcelos,PT,2020-04-04 15:23:32,41.54,-8.62,69.8,45,100,16.11
437,Kapoeta,SS,2020-04-04 15:23:32,4.77,33.59,94.06,26,97,13.91
438,Ndjole,GA,2020-04-04 15:23:33,-0.18,10.76,72.5,91,100,3.27
439,Chabahar,IR,2020-04-04 15:22:10,25.29,60.64,81.05,50,0,13.91
440,Meiganga,CM,2020-04-04 15:23:33,6.52,14.3,82.69,42,96,3.51
441,Geraldton,AU,2020-04-04 15:23:34,-28.77,114.6,69.8,64,40,5.82
442,Aosta,IT,2020-04-04 15:23:34,45.77,7.42,66.99,33,42,14.99
443,Aripuana,BR,2020-04-04 15:23:35,-9.17,-60.63,91.18,58,27,0.76
444,Poptun,GT,2020-04-04 15:23:35,16.33,-89.42,80.1,52,17,3.29
445,Viedma,AR,2020-04-04 15:23:36,-40.81,-63.0,66.18,34,9,13.62
446,Mayor Pablo Lagerenza,PY,2020-04-04 15:23:36,-19.93,-60.77,84.72,24,34,4.52
447,Meulaboh,ID,2020-04-04 15:23:37,4.14,96.13,78.96,85,100,8.57
448,Bokoro,TD,2020-04-04 15:23:37,12.38,17.06,110.84,6,99,5.73
449,Siverskiy,RU,2020-04-04 15:23:37,59.35,30.08,41.0,41,30,15.66
450,Severnoye,RU,2020-04-04 15:23:38,56.35,78.36,26.6,97,27,5.28
451,Lichinga,MZ,2020-04-04 15:23:38,-13.31,35.24,65.98,68,60,3.49
452,Miguel Alves,BR,2020-04-04 15:23:39,-4.17,-42.9,89.85,58,55,3.56
453,Lethem,GY,2020-04-04 15:23:39,3.38,-59.8,90.64,44,84,10.38
454,Larsnes,NO,2020-04-04 15:23:40,62.2,5.58,39.99,47,40,9.17
455,Point Fortin,TT,2020-04-04 15:23:40,10.18,-61.68,89.6,55,40,12.75
456,Presque Isle,US,2020-04-04 15:20:14,46.68,-68.02,37.99,69,90,8.05
457,Hauterive,FR,2020-04-04 15:23:41,46.09,3.45,64.4,34,6,4.7
458,Labytnangi,RU,2020-04-04 15:23:41,66.66,66.42,36.03,87,97,18.05
459,Ponta Delgada,PT,2020-04-04 15:23:42,37.73,-25.67,62.6,77,20,27.51
460,Riberalta,BO,2020-04-04 15:23:42,-10.98,-66.1,80.6,88,75,6.93
461,Sayyan,YE,2020-04-04 15:23:42,15.17,44.32,69.58,17,60,7.74
462,Jalingo,NG,2020-04-04 15:23:43,8.88,11.37,103.01,27,2,4.52
463,Aktau,KZ,2020-04-04 15:23:43,43.65,51.2,48.2,81,59,11.18
464,Monrovia,LR,2020-04-04 15:22:05,6.3,-10.8,91.4,66,75,14.99
465,Kohlu,PK,2020-04-04 15:23:44,29.9,69.25,70.61,26,16,3.04
466,Shihezi,CN,2020-04-04 15:23:45,44.3,86.03,58.12,26,91,2.68
467,Birjand,IR,2020-04-04 15:23:45,32.87,59.22,64.4,23,3,9.17
468,Gap,FR,2020-04-04 15:23:45,44.67,6.0,60.01,44,35,1.99
469,Santa Maria Da Vitoria,BR,2020-04-04 15:23:46,-13.39,-44.19,90.5,45,31,2.84
470,Le Port,RE,2020-04-04 15:23:46,-20.94,55.29,78.8,78,75,12.75
471,Ndele,CF,2020-04-04 15:23:46,8.41,20.65,102.2,17,100,1.41
472,Saint-Leu,RE,2020-04-04 15:23:47,-21.15,55.28,78.8,78,75,11.41
473,Maniitsoq,GL,2020-04-04 15:23:47,65.42,-52.9,23.59,79,0,19.22
474,Malpe,IN,2020-04-04 15:23:47,13.35,74.72,84.2,74,20,5.82
475,Saint-Nazaire,FR,2020-04-04 15:23:48,47.28,-2.2,66.2,45,0,13.87
476,Kadoshkino,RU,2020-04-04 15:23:48,54.03,44.42,46.99,54,90,7.16
477,Carnarvon,AU,2020-04-04 15:20:50,-24.87,113.63,75.2,69,93,11.41
478,Anloga,GH,2020-04-04 15:23:05,5.79,0.9,80.6,83,20,9.17
479,Mikhaylovka,RU,2020-04-04 15:23:49,50.06,43.24,59.0,26,0,7.99
480,Conde,BR,2020-04-04 15:23:49,-7.26,-34.91,87.8,74,75,12.75
481,Mastic Beach,US,2020-04-04 15:21:24,40.77,-72.85,52.0,66,90,9.17
482,Cunha,BR,2020-04-04 15:23:50,-23.07,-44.96,75.2,64,0,5.82
483,Dulce Nombre De Culmi,HN,2020-04-04 15:23:51,15.1,-85.53,80.92,47,40,3.11
484,Ugoofaaru,MV,2020-04-04 15:21:06,5.67,73.0,84.47,67,89,9.17
485,Mossendjo,CG,2020-04-04 15:23:51,-2.95,12.73,75.6,84,100,3.38
486,Dekar,BW,2020-04-04 15:23:52,-21.53,21.93,80.24,26,97,2.91
487,Vryheid,ZA,2020-04-04 15:23:52,-27.77,30.79,63.43,59,78,6.78
488,Trinidad,BO,2020-04-04 15:19:43,-14.83,-64.9,84.2,66,20,3.36
489,Decatur,US,2020-04-04 15:23:53,39.84,-88.95,39.99,80,90,12.75
490,Wageningen,NL,2020-04-04 15:23:53,51.97,5.67,61.0,33,0,10.29
491,Grand-Santi,GF,2020-04-04 15:23:53,4.25,-54.38,88.47,60,78,4.12
492,Bindki,IN,2020-04-04 15:23:54,26.03,80.6,82.54,15,0,6.17
493,Birin,NP,2020-04-04 15:23:54,26.89,88.07,58.82,17,0,4.47
494,Shahr-E Babak,IR,2020-04-04 15:23:55,30.12,55.12,64.36,15,3,13.69
495,San Andres,CO,2020-04-04 15:23:49,12.58,-81.7,84.2,70,40,8.05
496,Ballybofey,IE,2020-04-04 15:23:56,54.8,-7.78,53.6,71,20,20.8
497,Murgab,TM,2020-04-04 15:23:56,37.5,61.97,73.4,46,90,11.41
498,Bubaque,GW,2020-04-04 15:23:56,11.28,-15.83,81.14,65,15,11.16
499,Micheweni,TZ,2020-04-04 15:23:57,-4.97,39.83,84.69,71,1,12.5
500,Jurado,CO,2020-04-04 15:23:57,7.11,-77.76,84.07,66,46,3.02
501,Umri,IN,2020-04-04 15:23:57,26.51,78.94,82.98,14,0,5.03
502,Kargil,IN,2020-04-04 15:23:58,34.57,76.1,22.19,26,1,4.9
503,Barra Do Garcas,BR,2020-04-04 15:23:58,-15.89,-52.26,89.6,66,40,4.12
504,Villa Rica,US,2020-04-04 15:23:58,33.73,-84.92,71.01,36,90,3.36
505,Gananoque,CA,2020-04-04 15:23:59,44.33,-76.17,48.2,70,75,4.7
506,Shebalino,RU,2020-04-04 15:23:59,51.29,85.68,37.2,67,80,2.1
507,Yauya,PE,2020-04-04 15:24:00,-8.98,-77.3,58.08,24,56,7.02
508,Ballymena,GB,2020-04-04 15:24:00,54.86,-6.28,53.01,71,75,11.41
509,Namwala,ZM,2020-04-04 15:24:00,-15.75,26.44,78.01,43,52,2.04
510,Carbonia,IT,2020-04-04 15:24:01,39.17,8.52,64.4,72,20,14.99
511,Bosaso,SO,2020-04-04 15:21:00,11.28,49.18,84.25,59,7,7.34
512,Rosetta,EG,2020-04-04 15:24:02,31.4,30.42,86.0,27,80,13.87
513,Kajaani,FI,2020-04-04 15:21:18,64.23,27.73,30.2,58,95,13.87
514,Londonderry,GB,2020-04-04 15:24:03,55.0,-7.31,53.6,71,20,20.8
515,Teya,RU,2020-04-04 15:24:03,60.38,92.63,23.14,94,2,4.07
516,Altay,CN,2020-04-04 15:24:04,47.87,88.12,41.23,37,82,8.28
517,Peniche,PT,2020-04-04 15:24:05,39.36,-9.38,66.0,72,20,10.29
518,Santa Ines,BR,2020-04-04 15:24:05,-3.67,-45.38,88.14,65,95,3.65
519,Tsabong,BW,2020-04-04 15:24:06,-26.02,22.4,79.0,24,0,2.57
520,Brigantine,US,2020-04-04 15:24:06,39.41,-74.36,52.0,76,90,10.29
521,San Ramon,US,2020-04-04 15:23:33,37.78,-121.98,52.0,70,90,10.29
522,Camacha,PT,2020-04-04 15:24:08,33.08,-16.33,69.8,68,20,16.11
523,Santa Maria,BR,2020-04-04 15:21:30,-29.68,-53.81,73.4,49,20,4.7
524,Mwinilunga,ZM,2020-04-04 15:24:08,-11.74,24.43,74.3,49,61,1.77
525,Marsh Harbour,BS,2020-04-04 15:24:09,26.54,-77.06,74.14,50,0,10.11
526,Sassandra,CI,2020-04-04 15:24:09,4.95,-6.08,87.44,66,21,7.52
527,Sawakin,SD,2020-04-04 15:24:10,19.11,37.33,80.29,55,0,10.92
528,Clayton,US,2020-04-04 15:24:10,33.53,-84.37,71.01,35,75,9.17
529,Teguldet,RU,2020-04-04 15:24:11,57.31,88.17,30.74,94,0,3.53
530,Acarau,BR,2020-04-04 15:24:12,-2.89,-40.12,84.63,77,100,7.25
531,Leeuwarden,NL,2020-04-04 15:24:13,53.2,5.81,60.01,35,0,9.17
532,Ngorongoro,TZ,2020-04-04 15:24:14,-3.24,35.49,61.86,52,79,5.7
533,Awbari,LY,2020-04-04 15:24:14,26.59,12.78,78.21,14,0,14.05
534,Ballina,AU,2020-04-04 15:24:16,-28.87,153.57,66.99,93,1,2.24
535,Sloboda,RU,2020-04-04 15:24:16,51.14,40.3,50.0,59,90,8.9
536,Port Blair,IN,2020-04-04 15:24:16,11.67,92.75,82.87,74,0,8.21
537,Castro Marim,PT,2020-04-04 15:24:17,37.22,-7.44,66.0,82,75,13.87
538,Phalaborwa,ZA,2020-04-04 15:24:18,-23.94,31.14,69.8,88,87,3.36
539,Senador Jose Porfirio,BR,2020-04-04 15:24:18,-2.59,-51.95,84.24,71,97,1.48
540,Yara,CU,2020-04-04 15:24:18,20.28,-76.95,86.56,48,4,4.76
541,Ginir,ET,2020-04-04 15:24:19,7.13,40.7,69.13,34,100,8.23
